time_open,time_close,side,entry,sl,tp,exit_price,R,MFE_R,MAE_R,module,gmt_hour,weekday,session_bucket,vwap_dist_atr,vwap_ext_atr,reclaim_atr,f_price_ema200,f_atr_pct,f_rel_vol,f_disp,f_h1_bias
1716291000,1716291210,BUY,18711.18,18701.52,18720.84,18701.43,-1.0093,0.0000,-0.9058,VWAPX,8,2,London,-1.3378,1.6281,0.1622,-2.5737,75.4000,0.1603,0.2444,-1
1716372900,1716373377,BUY,18670.78,18650.73,18690.83,18691.23,1.0200,0.9701,-0.0274,VWAPX,7,3,Frankfurt,-0.6520,1.6892,0.8480,-4.7803,61.8000,0.3942,0.5002,-1
1716459300,1716460356,BUY,18730.88,18703.03,18758.73,18759.13,1.0144,0.9785,-0.0952,VWAPX,7,4,Frankfurt,0.0034,1.5144,1.5034,1.2317,54.8000,0.4179,2.4808,-1
1716977700,1716979164,BUY,18632.38,18599.45,18665.31,18598.63,-1.0249,0.8943,-0.9945,VWAPX,7,3,Frankfurt,-0.1737,1.7110,1.3263,-4.5808,53.2000,0.4446,0.6696,-1
1717152300,1717154340,BUY,18480.38,18447.76,18513.00,18513.83,1.0254,0.9948,-0.4767,VWAPX,7,5,Frankfurt,-0.4109,1.7232,1.0891,-2.7987,61.8000,0.3567,0.5931,-1
1717413300,1717441385,BUY,18656.08,18591.65,18720.51,18591.03,-1.0096,0.9770,-0.9941,VWAPX,8,1,London,0.2341,1.6538,1.7341,3.0920,96.0000,0.2042,0.1019,1
1717757100,1717759300,BUY,18602.38,18574.43,18630.33,18574.30,-1.0047,0.0519,-0.9828,VWAPX,7,5,Frankfurt,-0.6261,1.8779,0.8739,-1.2937,41.4000,0.1587,0.1665,1
1718014500,1718022257,BUY,18444.98,18378.60,18511.36,18378.43,-1.0026,0.5491,-0.9272,VWAPX,7,1,Frankfurt,0.3763,2.3973,1.8763,-6.0415,54.8000,0.3332,0.5556,-1
1718108100,1718108410,BUY,18473.98,18447.02,18500.94,18446.43,-1.0219,0.0167,-0.9106,VWAPX,9,2,London,-1.3816,2.0437,0.1184,-1.9834,80.2000,0.1966,0.1428,-1
1718196300,1718203269,BUY,18465.88,18428.67,18503.09,18505.33,1.0602,0.9796,-0.2029,VWAPX,9,3,London,-0.3693,1.5663,1.1307,-0.0585,70.6000,0.1829,0.2816,-1
